40135,UA,1581,N986UA,588,ICT,ORD,2000,1,11,2,1154,1145,1357,1328,123,103,83,29,9,3,37,0,NA,0,NA,NA,NA,NA,NA
40136,UA,1581,N996UA,588,ICT,ORD,2000,1,14,5,1141,1145,1322,1328,101,103,79,-6,-4,12,10,0,NA,0,NA,NA,NA,NA,NA
40137,UA,1581,N984UA,588,ICT,ORD,2000,1,29,6,1142,1145,1317,1328,95,103,82,-11,-3,6,7,0,NA,0,NA,NA,NA,NA,NA
40138,UA,1581,N986UA,588,ICT,ORD,2000,1,30,7,1149,1145,1332,1328,103,103,85,4,4,4,14,0,NA,0,NA,NA,NA,NA,NA
40139,UA,249,N7278U,177,IND,ORD,2000,1,2,7,1424,1430,1617,1431,173,61,49,106,-6,5,119,0,NA,0,NA,NA,NA,NA,NA
40140,UA,305,N984UA,177,IND,ORD,2000,1,4,2,701,700,706,700,65,60,43,6,1,4,18,0,NA,0,NA,NA,NA,NA,NA
40141,UA,341,N301UA,177,IND,ORD,2000,1,2,7,2357,2140,2352,2143,55,63,40,129,137,6,9,0,NA,0,NA,NA,NA,NA,NA
40142,UA,345,N809UA,177,IND,ORD,2000,1,10,1,1031,1035,1047,1039,76,64,47,8,-4,7,22,0,NA,0,NA,NA,NA,NA,NA
40143,UA,345,N527UA,177,IND,ORD,2000,1,13,4,1032,1035,1038,1039,66,64,41,-1,-3,6,19,0,NA,0,NA,NA,NA,NA,NA
40144,UA,345,N956UA,177,IND,ORD,2000,1,15,6,1034,1035,1034,1039,60,64,43,-5,-1,4,13,0,NA,0,NA,NA,NA,NA,NA
40145,UA,345,N815UA,177,IND,ORD,2000,1,17,1,1027,1035,1026,1039,59,64,37,-13,-8,10,12,0,NA,0,NA,NA,NA,NA,NA
40146,UA,345,N334UA,177,IND,ORD,2000,1,22,6,1029,1035,1023,1039,54,64,35,-16,-6,6,13,0,NA,0,NA,NA,NA,NA,NA
40147,UA,345,N314UA,177,IND,ORD,2000,1,23,7,1046,1035,1056,1039,70,64,46,17,11,4,20,0,NA,0,NA,NA,NA,NA,NA
40148,UA,367,N363UA,177,IND,ORD,2000,1,2,7,1054,1055,1110,1100,76,65,49,10,-1,12,15,0,NA,0,NA,NA,NA,NA,NA
40149,UA,394,N7449U,177,IND,ORD,2000,1,4,2,1602,1600,1608,1602,66,62,48,6,2,7,11,0,NA,0,NA,NA,NA,NA,NA
40150,UA,421,N985UA,177,IND,ORD,2000,1,15,6,1429,1430,1442,1430,73,60,45,12,-1,9,19,0,NA,0,NA,NA,NA,NA,NA
40151,UA,421,N977UA,177,IND,ORD,2000,1,18,2,1447,1430,1502,1430,75,60,45,32,17,6,24,0,NA,0,NA,NA,NA,NA,NA
40152,UA,421,N974UA,177,IND,ORD,2000,1,24,1,1429,1430,1433,1430,64,60,47,3,-1,5,12,0,NA,0,NA,NA,NA,NA,NA
40153,UA,421,N993UA,177,IND,ORD,2000,1,27,4,1427,1430,1447,1430,80,60,45,17,-3,7,28,0,NA,0,NA,NA,NA,NA,NA
40154,UA,560,UNKNOW,177,IND,ORD,2000,1,6,4,NA,700,NA,659,NA,59,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA
40155,UA,560,N997UA,177,IND,ORD,2000,1,7,5,718,700,803,659,105,59,43,64,18,4,58,0,NA,0,NA,NA,NA,NA,NA
40156,UA,560,N997UA,177,IND,ORD,2000,1,13,4,657,700,705,659,68,59,42,6,-3,10,16,0,NA,0,NA,NA,NA,NA,NA
40157,UA,560,N985UA,177,IND,ORD,2000,1,15,6,659,700,701,659,62,59,38,2,-1,3,21,0,NA,0,NA,NA,NA,NA,NA
40158,UA,560,N977UA,177,IND,ORD,2000,1,16,7,655,700,657,659,62,59,42,-2,-5,7,13,0,NA,0,NA,NA,NA,NA,NA
40159,UA,560,N976UA,177,IND,ORD,2000,1,18,2,1016,700,1012,659,56,59,41,193,196,5,10,0,NA,0,NA,NA,NA,NA,NA
40160,UA,560,N985UA,177,IND,ORD,2000,1,22,6,659,700,711,659,72,59,52,12,-1,4,16,0,NA,0,NA,NA,NA,NA,NA
40161,UA,560,N998UA,177,IND,ORD,2000,1,25,2,656,700,701,659,65,59,41,2,-4,10,14,0,NA,0,NA,NA,NA,NA,NA
40162,UA,560,N981UA,177,IND,ORD,2000,1,27,4,700,700,715,659,75,59,44,16,0,10,21,0,NA,0,NA,NA,NA,NA,NA
40163,UA,560,N984UA,177,IND,ORD,2000,1,28,5,656,700,647,659,51,59,39,-12,-4,3,9,0,NA,0,NA,NA,NA,NA,NA
40164,UA,560,N987UA,177,IND,ORD,2000,1,29,6,656,700,654,659,58,59,32,-5,-4,9,17,0,NA,0,NA,NA,NA,NA,NA
40165,UA,560,N974UA,177,IND,ORD,2000,1,30,7,657,700,649,659,52,59,34,-10,-3,4,14,0,NA,0,NA,NA,NA,NA,NA
40166,UA,573,N326UA,177,IND,ORD,2000,1,14,5,828,829,834,833,66,64,44,1,-1,2,20,0,NA,0,NA,NA,NA,NA,NA
40167,UA,573,N301UA,177,IND,ORD,2000,1,28,5,828,829,843,833,75,64,36,10,-1,6,33,0,NA,0,NA,NA,NA,NA,NA
40168,UA,728,N7271U,177,IND,ORD,2000,1,2,7,2013,2012,2040,2015,87,63,40,25,1,4,43,0,NA,0,NA,NA,NA,NA,NA
40169,UA,728,UNKNOW,177,IND,ORD,2000,1,3,1,NA,2012,NA,2015,NA,63,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA
40170,UA,728,N7271U,177,IND,ORD,2000,1,4,2,2106,2012,2110,2015,64,63,41,55,54,9,14,0,NA,0,NA,NA,NA,NA,NA
